variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,wr_mean,wr_std,n_mean,worst_streak,nm_mult_mean,nm_mult_min,nm_ruin,nm_streak,safe_mult_mean,safe_mult_min,safe_mult_max,safe_mult_std,safe_ruin,safe_streak,safe_dbl,score
1678,2.6,2.2,0.6,12,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4144,0.0839,19.17,4.16,2.4061,0.0,47.0,3.68,2.4062,0.0,5.754,2.0954,29.0,3.63,1.01,1.0374
1057,2.6,1.8,0.6,15,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4477,0.0815,18.93,3.92,1.9468,0.0,40.0,3.64,2.4027,0.0,5.963,1.8682,20.0,3.63,1.03,1.1357
22,2.4,1.8,0.6,10,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4784,0.0814,20.23,3.71,2.3711,0.0,42.0,3.46,2.4026,0.0,5.809,1.879,24.0,3.47,1.02,1.1048
649,2.4,2.2,0.6,10,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4774,0.0952,18.21,3.38,2.4305,0.0,29.0,3.24,2.3985,0.0,4.528,1.673,21.0,3.25,1.04,1.1325
138,2.4,1.8,0.65,10,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4489,0.0643,21.49,3.85,1.6746,0.0,47.0,3.73,2.3984,0.0,5.709,1.9254,20.0,3.75,1.03,1.1339
2251,2.8,1.8,0.7,15,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.317,0.0703,21.37,5.3,1.2728,0.0,76.0,4,2.3977,0.0,6.935,1.9572,27.0,3.93,1.03,1.0239
1254,2.6,1.8,0.7,12,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3738,0.0631,22.87,3.93,2.4925,0.0,57.0,3.59,2.397,0.0,6.146,2.2429,38.0,3.62,1.08,0.9306
361,2.4,2.0,0.6,12,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4817,0.0859,19.6,3.67,2.3549,0.0,34.0,3.44,2.3957,0.0,5.21,1.8477,25.0,3.44,1,1.0924
2677,2.8,2.2,0.6,15,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4339,0.088,16.83,3.63,2.495,0.0,36.0,3.42,2.3951,0.0,6.484,2.0825,26.0,3.4,0.99,1.0677
631,2.4,2.0,0.7,15,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3645,0.0783,21.41,4.66,1.7018,0.0,60.0,3.73,2.3949,0.0,6.286,1.71,23.0,3.71,1.03,1.0768
1207,2.6,1.8,0.7,10,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3658,0.0721,21.72,5.42,0.8042,0.0,73.0,4.08,2.3921,0.0,5.323,1.4864,12.0,4.12,1.02,1.1858
2259,2.8,1.8,0.7,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3982,0.0667,22.51,3.72,2.3259,0.0,58.0,3.59,2.3896,0.0,6.93,2.258,38.0,3.59,1.21,0.9343
1723,2.6,2.2,0.6,15,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4147,0.0873,19.03,4.04,2.323,0.0,47.0,3.68,2.3875,0.0,6.298,2.0813,26.0,3.68,1.02,1.0582
85,2.4,1.8,0.6,15,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4509,0.0793,19.43,3.8,2.3561,0.0,38.0,3.56,2.3874,0.0,6.159,1.8219,25.0,3.54,0.96,1.079
1991,2.8,1.8,0.6,12,3,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4669,0.0664,19.07,4.08,2.4453,0.0,48.0,3.77,2.3874,0.0,7.421,2.295,33.0,3.8,0.91,1.0038
237,2.4,1.8,0.7,10,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3846,0.073,23.07,3.71,2.0321,0.0,52.0,3.53,2.3868,0.0,5.262,1.9318,31.0,3.5,1.12,0.9988
2353,2.8,2.0,0.6,15,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.388,0.0874,17.86,4.43,2.0914,0.0,54.0,3.92,2.3859,0.0,7.098,2.1956,32.0,3.96,0.96,0.9893
1,2.4,1.8,0.6,10,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5056,0.0908,20.92,3.68,2.4177,0.0,34.0,3.45,2.383,0.0,5.103,1.9025,23.0,3.45,1.04,1.1132
964,2.4,2.2,0.7,15,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4212,0.0714,22.04,3.98,1.7818,0.0,46.0,3.72,2.3818,0.0,5.911,1.7276,9.0,3.76,1.15,1.2273
210,2.4,1.8,0.65,15,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.444,0.0679,21.07,3.78,1.894,0.0,35.0,3.67,2.3811,0.0,5.903,1.8995,18.0,3.69,1,1.1438
1893,2.6,2.2,0.7,12,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3811,0.0737,21.79,3.8,2.5683,0.0,53.0,3.48,2.379,0.0,6.05,2.245,41.0,3.48,1.07,0.8938
2662,2.8,2.2,0.6,12,4,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3502,0.1031,16.35,4.27,2.0035,0.0,50.0,3.65,2.3762,0.0,6.286,2.0276,29.0,3.65,0.94,1.0032
1990,2.8,1.8,0.6,12,3,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4627,0.0775,20.02,4.2,2.3125,0.0,50.0,3.79,2.3746,0.0,5.867,2.1466,34.0,3.81,1,0.9861
1975,2.8,1.8,0.6,10,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4517,0.0755,19.26,3.92,2.5198,0.0,44.0,3.71,2.3694,0.0,6.592,2.2643,28.0,3.69,0.96,1.0402
2668,2.8,2.2,0.6,15,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4172,0.1179,16.56,4.09,2.2458,0.0,49.0,3.6,2.363,0.0,6.47,2.0183,32.0,3.58,0.98,0.9867
1497,2.6,2.0,0.65,15,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3794,0.0744,20.42,4.2,1.2519,0.0,60.0,3.94,2.3557,0.0,6.021,1.9022,18.0,3.96,1.02,1.1117
2290,2.8,2.0,0.6,10,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4288,0.0806,18.54,4.08,2.4539,0.0,48.0,3.79,2.3551,0.0,6.791,2.2095,29.0,3.77,0.92,1.0162
1957,2.8,1.8,0.6,10,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4252,0.0889,18.45,4.22,1.855,0.0,48.0,3.76,2.3535,0.0,5.832,1.9267,27.0,3.72,0.94,1.0343
2614,2.8,2.2,0.6,10,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3938,0.0807,18.96,4.27,2.0391,0.0,52.0,3.84,2.349,0.0,6.624,2.068,28.0,3.87,1.04,1.0126
1414,2.6,2.0,0.65,10,3,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4256,0.0778,18.94,4.15,1.9929,0.0,46.0,3.73,2.3468,0.0,5.621,1.9442,32.0,3.76,0.96,0.9811
1669,2.6,2.2,0.6,12,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4423,0.0988,17.3,3.67,2.4111,0.0,30.0,3.44,2.346,0.0,5.757,1.9307,23.0,3.45,1.03,1.0757
2632,2.8,2.2,0.6,12,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4157,0.101,16.98,3.94,2.4153,0.0,42.0,3.67,2.3432,0.0,6.651,2.0677,29.0,3.65,1.01,1.0063
1498,2.6,2.0,0.65,15,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3483,0.073,19.52,4.85,0.9432,0.0,70.0,4,2.3423,0.0,5.973,1.7595,20.0,4.04,0.96,1.0756
1945,2.8,1.8,0.6,10,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4769,0.0779,19.91,4.02,2.3217,0.0,49.0,3.75,2.3381,0.0,6.035,2.1827,31.0,3.73,0.94,1.0021
2630,2.8,2.2,0.6,12,3,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4274,0.0856,16.33,3.73,2.6202,0.0,40.0,3.59,2.3374,0.0,6.607,2.2142,32.0,3.57,0.93,0.9769
679,2.4,2.2,0.6,10,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4303,0.0742,19.45,3.92,1.9807,0.0,41.0,3.64,2.3352,0.0,4.985,1.7392,19.0,3.59,1.08,1.1067
497,2.4,2.0,0.65,12,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.486,0.0683,21.24,3.65,2.4255,0.0,32.0,3.52,2.3328,0.0,5.282,1.9592,27.0,3.54,1.09,1.0422
751,2.4,2.2,0.6,15,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4522,0.087,19.65,3.76,1.9461,0.0,36.0,3.56,2.3304,0.0,4.786,1.7307,16.0,3.57,1.04,1.1409
2620,2.8,2.2,0.6,10,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4226,0.0753,19.31,3.98,2.2145,0.0,47.0,3.76,2.3301,0.0,6.526,2.1398,31.0,3.76,1.02,0.9818
2146,2.8,1.8,0.65,15,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3682,0.0793,19.93,5.13,1.0211,0.0,61.0,4.13,2.33,0.0,6.787,1.7215,13.0,4.13,0.97,1.1455
318,2.4,1.8,0.7,15,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3818,0.0592,23.13,3.73,1.9767,0.0,54.0,3.54,2.3293,0.0,5.471,1.9289,32.0,3.53,1.09,0.9592
219,2.4,1.8,0.7,10,3,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3884,0.077,20.48,3.99,1.7397,0.0,54.0,3.63,2.3284,0.0,5.295,1.7482,26.0,3.66,1.06,1.0207
1381,2.6,2.0,0.6,15,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4072,0.1052,17.96,4.27,2.054,0.0,50.0,3.73,2.3271,0.0,5.98,1.9753,29.0,3.72,0.94,0.9957
2305,2.8,2.0,0.6,12,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.449,0.0898,18.92,3.97,2.3436,0.0,41.0,3.68,2.3268,0.0,7.161,2.1846,29.0,3.7,1,1.0081
2593,2.8,2.2,0.6,10,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4454,0.0907,17.39,3.69,2.3422,0.0,33.0,3.53,2.3228,0.0,6.678,2.0287,20.0,3.54,1.03,1.095
2038,2.8,1.8,0.6,15,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4351,0.0823,19.38,4.09,2.152,0.0,53.0,3.76,2.3224,0.0,7.485,2.0518,29.0,3.75,0.97,1.0017
1541,2.6,2.0,0.7,10,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4494,0.0722,21.45,3.7,2.8145,0.0,32.0,3.57,2.3218,0.0,5.803,2.2537,28.0,3.57,1.03,1.0157
76,2.4,1.8,0.6,15,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4399,0.0948,19.26,4.06,1.9492,0.0,45.0,3.72,2.3118,0.0,5.585,1.756,25.0,3.67,0.93,1.0379
1567,2.6,2.0,0.7,12,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3479,0.0756,21.72,5.62,0.586,0.0,75.0,4.08,2.3082,0.0,4.925,1.4226,10.0,4.15,1.02,1.1585
334,2.4,2.0,0.6,10,3,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4775,0.082,19.59,3.77,2.1271,0.0,39.0,3.54,2.3022,0.0,5.013,1.817,24.0,3.52,0.94,1.0544
1639,2.6,2.2,0.6,10,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4346,0.0851,19.44,3.72,2.5142,0.0,34.0,3.55,2.2991,0.0,6.342,2.067,26.0,3.53,1.04,1.0199
2341,2.8,2.0,0.6,15,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4148,0.097,18.44,4.16,2.2716,0.0,52.0,3.64,2.2954,0.0,6.105,2.1128,36.0,3.67,0.95,0.9121
1946,2.8,1.8,0.6,10,3,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4645,0.0764,19.03,4.12,2.6094,0.0,44.0,3.74,2.2947,0.0,8.086,2.3883,36.0,3.74,0.85,0.9267
1632,2.6,2.2,0.6,10,3,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4491,0.1034,17.64,3.87,2.2063,0.0,43.0,3.58,2.293,0.0,5.429,1.9375,27.0,3.6,1.03,1.0112
2695,2.8,2.2,0.6,15,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4,0.0886,18.79,4.16,2.3182,0.0,47.0,3.74,2.2929,0.0,6.61,2.1855,29.0,3.78,1,0.9764
174,2.4,1.8,0.65,12,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4405,0.0708,20.83,3.7,1.8419,0.0,34.0,3.64,2.2902,0.0,5.764,1.8878,17.0,3.65,0.99,1.1073
706,2.4,2.2,0.6,12,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4443,0.0829,19.52,3.76,2.0941,0.0,37.0,3.53,2.2886,0.0,5.034,1.751,20.0,3.55,0.96,1.0776
2647,2.8,2.2,0.6,12,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4212,0.0774,19.2,3.93,2.4387,0.0,36.0,3.69,2.2875,0.0,7.255,2.1833,25.0,3.7,0.99,1.0201
661,2.4,2.2,0.6,10,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4799,0.0996,17.27,3.3,2.2896,0.0,25.0,3.2,2.2849,0.0,4.538,1.6283,16.0,3.18,0.94,1.1264
463,2.4,2.0,0.65,10,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4084,0.0825,19.92,4.33,1.31,0.0,55.0,3.84,2.281,0.0,4.808,1.6974,20.0,3.86,0.95,1.063
1333,2.6,2.0,0.6,12,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4484,0.0802,19.55,3.97,2.1689,0.0,46.0,3.71,2.2802,0.0,6.247,1.9998,31.0,3.71,0.94,0.9646
1857,2.6,2.2,0.7,10,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3854,0.0709,21.87,3.8,2.2453,0.0,55.0,3.5,2.2795,0.0,5.912,2.1973,43.0,3.47,1.07,0.8254
46,2.4,1.8,0.6,12,3,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5013,0.0892,20.51,3.77,2.2529,0.0,35.0,3.48,2.2794,0.0,5.532,1.9228,23.0,3.48,0.97,1.0601
1657,2.6,2.2,0.6,12,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4579,0.0944,17.64,3.5,2.3285,0.0,25.0,3.34,2.2785,0.0,5.151,1.9057,18.0,3.34,0.98,1.0966
40,2.4,1.8,0.6,12,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4687,0.0869,18.97,3.73,2.0969,0.0,38.0,3.49,2.2784,0.0,5.343,1.6901,19.0,3.49,0.92,1.0898
1314,2.6,2.0,0.6,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4745,0.0751,22.47,4.32,2.8374,0.0,49.0,3.85,2.2761,0.0,7.141,2.4461,41.0,3.85,0.91,0.8704
2126,2.8,1.8,0.65,15,3,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4259,0.0693,20.43,4.06,2.5816,0.0,51.0,3.83,2.2737,0.0,6.606,2.3719,41.0,3.85,0.91,0.8546
1345,2.6,2.0,0.6,12,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4134,0.1097,17.99,4.16,2.0951,0.0,49.0,3.74,2.2711,0.0,6.275,1.9472,30.0,3.74,0.96,0.9596
1424,2.6,2.0,0.65,10,4,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.47,0.0773,20.88,3.74,2.6421,0.0,37.0,3.61,2.2694,0.0,5.888,2.2151,32.0,3.61,1.01,0.9557
462,2.4,2.0,0.65,10,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4382,0.0706,21.06,3.94,1.5266,0.0,48.0,3.75,2.2682,0.0,5.32,1.9154,20.0,3.75,0.95,1.0656
1796,2.6,2.2,0.65,12,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4053,0.0781,19.58,4,2.5669,0.0,34.0,3.72,2.2674,0.0,6.013,2.2244,32.0,3.72,0.94,0.9353
535,2.4,2.0,0.65,15,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4132,0.0867,20.26,4.11,1.5011,0.0,46.0,3.8,2.2666,0.0,5.207,1.6822,17.0,3.81,0.95,1.0873
397,2.4,2.0,0.6,15,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4608,0.0909,18.87,3.6,2.1212,0.0,27.0,3.46,2.2647,0.0,4.938,1.685,19.0,3.45,0.9,1.0806
364,2.4,2.0,0.6,12,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4189,0.0794,18.36,3.87,1.8852,0.0,44.0,3.66,2.2635,0.0,4.96,1.7013,25.0,3.65,0.91,1.0074
2692,2.8,2.2,0.6,15,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4128,0.0876,18.61,4.09,2.1737,0.0,41.0,3.71,2.2633,0.0,6.616,2.109,25.0,3.72,0.95,1.0055
1073,2.6,1.8,0.6,15,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4626,0.0761,21.85,4.15,2.6425,0.0,53.0,3.86,2.2603,0.0,6.622,2.3463,41.0,3.86,0.95,0.8589
2217,2.8,1.8,0.7,12,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3557,0.0635,22.72,3.91,2.7475,0.0,63.0,3.6,2.2563,0.0,6.785,2.5097,50.0,3.61,0.96,0.7349
2326,2.8,2.0,0.6,12,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4216,0.0757,18.51,4.18,2.2977,0.0,48.0,3.78,2.2556,0.0,6.506,2.215,28.0,3.73,0.91,0.9743
2624,2.8,2.2,0.6,10,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3902,0.0859,19.73,4.54,2.3188,0.0,56.0,3.95,2.2469,0.0,7.683,2.4629,40.0,3.96,0.89,0.8405
1318,2.6,2.0,0.6,10,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4318,0.0842,19.42,4.14,2.2232,0.0,46.0,3.8,2.2432,0.0,5.654,2.0753,26.0,3.75,0.95,0.9911
1702,2.6,2.2,0.6,15,3,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4316,0.1007,16.89,3.61,2.213,0.0,31.0,3.39,2.2429,0.0,5.115,1.8193,21.0,3.38,0.98,1.0409
1341,2.6,2.0,0.6,12,3,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4333,0.0848,19.66,4.1,2.2798,0.0,52.0,3.74,2.241,0.0,6.456,2.1649,37.0,3.75,0.96,0.8805
2665,2.8,2.2,0.6,15,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3945,0.0988,16.79,4.29,2.1924,0.0,48.0,3.72,2.2397,0.0,7.369,2.121,32.0,3.69,0.96,0.9182
1705,2.6,2.2,0.6,15,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4383,0.109,16.85,3.69,2.2685,0.0,37.0,3.44,2.2387,0.0,5.779,1.9295,26.0,3.44,0.97,0.9908
572,2.4,2.0,0.7,10,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3985,0.0726,22.39,4.08,2.2664,0.0,49.0,3.83,2.2382,0.0,5.523,2.0983,33.0,3.84,1.01,0.9086
694,2.4,2.2,0.6,12,3,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4832,0.0909,18.09,3.3,2.3856,0.0,22.0,3.2,2.2359,0.0,4.876,1.7365,20.0,3.19,0.92,1.0629
414,2.4,2.0,0.6,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.459,0.0759,22.1,4.09,2.3793,0.0,46.0,3.77,2.2356,0.0,6.504,2.1042,38.0,3.75,0.97,0.8755
1937,2.6,2.2,0.7,15,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.427,0.0739,21.13,3.73,2.5647,0.0,34.0,3.55,2.2349,0.0,5.305,2.1371,30.0,3.55,1.02,0.9456
2017,2.8,1.8,0.6,15,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4311,0.0768,19.52,4.27,2.0668,0.0,52.0,3.87,2.2305,0.0,7.445,2.1029,33.0,3.89,0.93,0.9146
2623,2.8,2.2,0.6,10,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4075,0.095,18.8,4.07,2.2921,0.0,50.0,3.68,2.2262,0.0,6.143,2.2045,29.0,3.66,0.95,0.9453
1687,2.6,2.2,0.6,12,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4202,0.0839,19.05,4.09,2.0571,0.0,48.0,3.74,2.225,0.0,6.224,2.0573,29.0,3.76,0.95,0.9486
1660,2.6,2.2,0.6,12,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4377,0.1075,16.98,3.79,2.1925,0.0,40.0,3.48,2.2213,0.0,5.603,1.8786,27.0,3.48,0.93,0.972
973,2.6,1.8,0.6,10,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4822,0.0741,20.48,3.91,2.125,0.0,47.0,3.7,2.2192,0.0,6.213,2.0568,33.0,3.7,0.93,0.9243
1012,2.6,1.8,0.6,12,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4398,0.0885,18.8,3.9,1.9527,0.0,40.0,3.64,2.2147,0.0,5.687,1.8528,22.0,3.65,0.97,1.0193
373,2.4,2.0,0.6,12,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.44,0.0851,18.52,3.98,1.9742,0.0,37.0,3.63,2.2141,0.0,5.546,1.8151,23.0,3.61,0.92,1.0091
595,2.4,2.0,0.7,12,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3845,0.0762,21.55,5.09,0.793,0.0,69.0,3.97,2.2141,0.0,5.096,1.3554,12.0,3.98,0.99,1.1024
2683,2.8,2.2,0.6,15,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3964,0.0823,18.74,4.22,2.0427,0.0,49.0,3.78,2.2136,0.0,6.433,2.1603,29.0,3.79,0.98,0.9357
2317,2.8,2.0,0.6,12,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4066,0.1009,17.59,4.26,2.1168,0.0,54.0,3.85,2.2128,0.0,6.622,2.1262,38.0,3.83,0.96,0.8484
954,2.4,2.2,0.7,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.393,0.066,22.68,3.63,2.1291,0.0,49.0,3.46,2.2127,0.0,5.717,1.9801,34.0,3.44,1.03,0.8842
814,2.4,2.2,0.65,12,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.393,0.0899,19.03,4.3,1.6,0.0,37.0,3.71,2.2089,0.0,5.697,1.6207,9.0,3.69,0.94,1.1323
2020,2.8,1.8,0.6,15,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4164,0.0897,18.42,4.26,1.7272,0.0,51.0,3.83,2.2083,0.0,6.275,1.9649,26.0,3.81,0.91,0.9691
2359,2.8,2.0,0.6,15,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4431,0.074,19.43,4.12,2.2391,0.0,48.0,3.83,2.2072,0.0,7.101,2.1538,29.0,3.83,0.9,0.9465
525,2.4,2.0,0.65,15,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4225,0.0736,20.8,3.87,1.4978,0.0,45.0,3.74,2.2066,0.0,5.095,1.7722,18.0,3.71,1,1.05
1066,2.6,1.8,0.6,15,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.446,0.0806,19.83,4.21,2.1553,0.0,50.0,3.78,2.2058,0.0,5.33,2.0505,36.0,3.78,0.96,0.8767
1372,2.6,2.0,0.6,15,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4141,0.0887,18.14,4.1,1.8909,0.0,52.0,3.68,2.2042,0.0,5.737,1.8972,29.0,3.66,0.95,0.9363
933,2.4,2.2,0.7,12,4,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4055,0.0823,20.26,3.91,2.3616,0.0,40.0,3.43,2.2036,0.0,5.403,1.9905,32.0,3.43,1,0.9034
1406,2.6,2.0,0.65,10,3,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4552,0.0704,19.89,3.82,2.2659,0.0,45.0,3.61,2.2028,0.0,5.656,2.1067,35.0,3.64,0.93,0.888
400,2.4,2.0,0.6,15,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4266,0.0966,18.26,3.84,1.9583,0.0,42.0,3.55,2.2015,0.0,5.185,1.7147,24.0,3.56,0.9,0.9887
1711,2.6,2.2,0.6,15,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4068,0.0982,18.87,4.33,2.041,0.0,50.0,3.81,2.1994,0.0,6.507,2.047,28.0,3.82,0.95,0.9417
988,2.6,1.8,0.6,10,3,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.387,0.0992,18.24,4.18,1.9097,0.0,51.0,3.58,2.1976,0.0,5.779,1.8918,33.0,3.57,0.85,0.8849
216,2.4,1.8,0.7,10,3,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4268,0.084,20.3,3.77,1.9705,0.0,43.0,3.58,2.1967,0.0,4.695,1.7633,24.0,3.59,0.99,0.9864
47,2.4,1.8,0.6,12,3,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4951,0.0836,19.61,3.65,2.4052,0.0,35.0,3.44,2.1966,0.0,5.263,1.9718,30.0,3.43,0.8,0.9468
202,2.4,1.8,0.65,15,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3977,0.0762,20.58,4.65,0.9959,0.0,57.0,3.93,2.1958,0.0,4.642,1.4555,15.0,3.99,0.9,1.0672
1008,2.6,1.8,0.6,12,3,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4447,0.1011,19.49,4.11,2.1128,0.0,52.0,3.67,2.1918,0.0,5.489,2.0902,40.0,3.67,0.92,0.8293
